user_id,age,location_city,location_state,location_country
15049,28.0,benbrook,texas,usa
15418,23.0,vitoria,lava,spain
15459,,grantsburg,wisconsin,usa
15523,22.0,serikembangan,selangor,malaysia
15957,27.0,sydney,newsouthwales,australia
16086,39.0,isleofwight,england,unitedkingdom
16130,34.0,hercules,california,usa
16151,39.0,hobart,tasmania,australia
16155,47.0,kualalumpur,kualalumpur,malaysia
16263,,ashland,wisconsin,usa
16319,43.0,keith,southaustralia,australia
16504,28.0,kuching,sarawak,malaysia
16634,42.0,littlerock,arkansas,usa
16943,,sydney,newsouthwales,australia
16999,48.0,alexandria,virginia,usa
17282,38.0,irwin,pennsylvania,usa
17507,37.0,dublin,ohio,usa
17842,21.0,washington,dc,usa
17890,17.0,wisconsinrapids,wisconsin,usa
17950,32.0,puchong,selangor,malaysia
18097,27.0,kiel,schleswigholstein,germany
18199,56.0,highlandsranch,colorado,usa
18323,41.0,augusta,georgia,usa
18527,45.0,shiraz,fars,iran
19085,60.0,menomonie,wisconsin,usa
19974,30.0,bradford,england,unitedkingdom
20060,48.0,baltimore,maryland,usa
20147,,cincinnati,ohio,usa
20201,31.0,grovecity,ohio,usa
20401,25.0,graz,steiermark,austria
20911,50.0,katy,texas,usa
20983,45.0,villas,newjersey,usa
21031,36.0,alexandria,virginia,usa
21252,28.0,duluth,minnesota,usa
21268,56.0,blacksburg,southcarolina,usa
21364,32.0,sandiego,california,usa
21368,30.0,currie,midlothian,unitedkingdom
21404,,westvancouver,britishcolumbia,canada
21484,21.0,madison,wisconsin,usa
21576,31.0,memphis,tennessee,usa
21659,31.0,sanjose,california,usa
21660,52.0,chattanooga,tennessee,usa
21860,,bellingham,washington,usa
22012,,canberra,australiancapitalterritory,australia
22082,26.0,riodejaneiro,riodejaneiro,brazil
22121,33.0,edinburgh,scotland,unitedkingdom
22338,33.0,florissant,missouri,usa
22343,21.0,lisbon,lisbon,portugal
22362,31.0,fresno,california,usa
22648,35.0,selestat,alsace,france
22710,33.0,bochum,nordrheinwestfalen,germany
22981,23.0,rennes,bretagne,france
23021,17.0,sandiego,california,usa
23296,71.0,rye,victoria,australia
23366,54.0,sidney,britishcolumbia,canada
23571,41.0,burbank,california,usa
23680,,carmichael,california,usa
23902,,london,england,unitedkingdom
24188,,collegepark,maryland,usa
24194,20.0,paloshills,illinois,usa
24261,55.0,manchester,england,unitedkingdom
24664,,nelas,beiralitoral,portugal
24921,29.0,higley,arizona,usa
25395,65.0,moyock,northcarolina,usa
25419,16.0,adelaide,southaustralia,australia
25533,38.0,derby,england,unitedkingdom
25583,,worcester,massachusetts,usa
25636,48.0,lincolnshire,england,unitedkingdom
25695,32.0,albq,newmexico,usa
25768,34.0,toodyay,westernaustralia,australia
25890,,ridgewood,nj,usa
25893,23.0,merseburg,sachsenanhalt,germany
25895,,smyrna,georgia,usa
26371,65.0,vancouver,britishcolumbia,canada
26443,27.0,malakoff,hautsdeseine,france
26509,,baltimore,maryland,usa
26525,56.0,mountainview,california,usa
26583,,dollarddesormeaux,quebec,canada
26706,28.0,stlouis,missouri,usa
26806,15.0,kempsey,newsouthwales,australia
26813,28.0,cittdicastello,umbria,italy
26979,,winnipeg,manitoba,canada
27140,49.0,baltimore,maryland,usa
27462,,lima,ohio,usa
27568,60.0,marketdrayton,england,unitedkingdom
27650,27.0,canberra,australiancapitalterritory,australia
27740,57.0,sandiego,california,usa
27812,33.0,longbeach,california,usa
27813,34.0,boerne,texas,usa
28091,,fortcollins,colorado,usa
28204,61.0,southohio,novascotia,canada
28262,39.0,mckinleyville,california,usa
28360,15.0,oakwood,georgia,usa
28492,31.0,slough,england,unitedkingdom
28591,33.0,michie,tennessee,usa
28632,37.0,vancouver,britishcolumbia,canada
28648,17.0,kalona,iowa,usa
28663,,santcugatdelvalls,catalunya,spain
28735,58.0,hannover,niedersachsen,germany
28764,22.0,christchurch,canterbury,newzealand
28800,69.0,03770elverger,alacant,spain
28804,50.0,cardinal,ontario,canada
28938,38.0,asheville,northcarolina,usa
29259,39.0,mtairy,maryland,usa
29694,40.0,melbourne,victoria,australia
29702,52.0,chicago,illinois,usa
29855,53.0,morris,connecticut,usa
30144,,apo,armedforceseurope,usa
30261,27.0,manchester,england,unitedkingdom
30273,25.0,naples,florida,usa
30341,,union,maine,usa
30445,23.0,kualalumpur,kualalumpur,malaysia
30509,51.0,norwich,england,unitedkingdom
30527,41.0,charlotte,northcarolina,usa
30712,,edinburgh,scotland,unitedkingdom
30727,26.0,grossenhain,sachsen,germany
30806,24.0,halifax,novascotia,canada
30898,43.0,richmond,virginia,usa
30972,47.0,columbiana,alabama,usa
31466,26.0,kingsville,ontario,canada
31619,,kitchener,ontario,canada
31652,,annandale,virginia,usa
31826,54.0,jasper,missouri,usa
32329,30.0,pipecreek,texas,usa
32440,,dunedin,otago,newzealand
32467,17.0,carlisle,pennsylvania,usa
32483,18.0,barcelona,espaa,spain
32627,49.0,casper,wyoming,usa
32721,36.0,toulouse,hautegaronne,france
32773,28.0,olathe,kansas,usa
32817,,townsville,queensland,australia
32963,56.0,coalcity,illinois,usa
33336,,purmerend,noordholland,netherlands
33487,26.0,adelaide,southaustralia,australia
33535,36.0,porthedland,westernaustralia,australia
33580,27.0,rockwell,northcarolina,usa
33816,33.0,richmondhill,ontario,canada
33875,28.0,vancouver,britishcolumbia,canada
33888,48.0,oldham,england,unitedkingdom
33890,18.0,chandler,arizona,usa
33943,25.0,lyon,rhnealpes,france
34148,41.0,winmalee,newsouthwales,australia
34215,28.0,brisbane,queensland,australia
34244,47.0,ilford,england,unitedkingdom
34300,35.0,burlington,ontario,canada
34823,21.0,velpke,niedersachsen,germany
34936,36.0,ewabeach,hawaii,usa
34994,54.0,brussels,brussels,belgium
35055,23.0,calgary,alberta,canada
35321,34.0,covina,california,usa
35513,42.0,seeboden,austria,austria
35910,16.0,bakersfield,california,usa
36003,26.0,shahalam,selangor,malaysia
36041,46.0,folsom,california,usa
36417,53.0,grandfallswindsor,newfoundland,canada
36656,28.0,manila,metromanila,philippines
36701,65.0,belleville,illinois,usa
36811,51.0,rockwell,northcarolina,usa
37074,53.0,westbrook,maine,usa
37293,41.0,whitehorse,yukonterritory,canada
37310,33.0,americus,georgia,usa
37538,,kualalumpur,kualalumpur,malaysia
37546,24.0,mlaga,mlaga,spain
37550,19.0,eugene,oregon,usa
37567,36.0,medway,kent,unitedkingdom
37615,24.0,fountaininn,southcarolina,usa
37691,26.0,helsinki,uusimaa,finland
37712,23.0,cincinnati,ohio,usa
37950,,calgary,alberta,canada
37974,,rochester,newyork,usa
37989,57.0,unioncity,california,usa
38023,30.0,hayward,california,usa
38219,49.0,avila,castillayleon,spain
38229,23.0,newportbeach,california,usa
38281,33.0,barcelona,espaa,spain
38418,25.0,portoalegre,riograndedosul,brazil
38464,33.0,tharston,norwich,england
38556,,edmonton,alberta,canada
38762,29.0,austin,texas,usa
38802,23.0,helsinki,uusimaa,finland
39281,45.0,morrisplains,newjersey,usa
39396,20.0,bonn,nordrheinwestfalen,germany
39602,50.0,melbourne,victoria,australia
39773,49.0,miami,florida,usa
40012,44.0,newplymouth,taranaki,newzealand
40110,,lincoln,nebraska,usa
40299,,holland,ohio,usa
40559,,sandiego,california,usa
40841,38.0,stcharles,missouri,usa
40919,60.0,coloradosprings,colorado,usa
40943,40.0,oklahomacity,oklahoma,usa
40958,26.0,lachine,quebec,canada
41057,51.0,nanaimo,britishcolumbia,canada
41135,37.0,bochum,nordrheinwestfalen,germany
41183,31.0,london,england,unitedkingdom
41278,52.0,fayetteville,northcarolina,usa
41425,31.0,christchurch,canterbury,newzealand
41586,73.0,nicolaus,california,usa
41596,40.0,mexicocity,df,mexico
41667,,cotati,california,usa
41701,25.0,bordeaux,aquitaine,france
41757,58.0,calgary,alberta,canada
41841,,sherwoodpark,alberta,canada
42032,43.0,northcote,victoria,australia
42123,35.0,salem,oregon,usa
42128,41.0,winchester,illinois,usa
42419,33.0,westseneca,newyork,usa
42434,48.0,santaana,california,usa
42651,,lakemary,florida,usa
42679,50.0,carrumdowns,victoria,australia
42724,37.0,euclid,ohio,usa
42914,26.0,clarksville,tennessee,usa
42962,,edmonton,alberta,canada
43246,36.0,toronto,ontario,canada
43418,,mapleridge,britishcolumbia,canada
43687,27.0,sacramento,california,usa
43806,31.0,delano,minnesota,usa
43842,,tucson,arizona,usa
43909,27.0,singapore,na,singapore
43962,23.0,renmark,southaustralia,australia
44296,26.0,sydney,newsouthwales,australia
44297,22.0,christchurch,canterbury,newzealand
44634,37.0,ryde,england,unitedkingdom
44728,31.0,florence,kentucky,usa
44768,33.0,boothwyn,pennsylvania,usa
44845,29.0,dallas,texas,usa
44925,33.0,farnborough,england,unitedkingdom
45002,20.0,lieto,varsinaissuomi,finland
45666,31.0,georgetown,sevenmilebeach,caymanislands
46006,51.0,mitcham,victoria,australia
46050,39.0,duncan,britishcolumbia,canada
46184,,binghamton,newyork,usa
46269,26.0,recife,pernambuco,brazil
47037,36.0,duisburg,nordrheinwestfalen,germany
47128,33.0,elmhurst,illinois,usa
47448,26.0,sevilla,sevilla,spain
47613,18.0,birmingham,alabama,usa
47635,,kualalumpur,kualalumpur,malaysia
48025,43.0,concordia,missouri,usa
48046,,centralsq,newyork,usa
48445,35.0,westbury,newyork,usa
48494,51.0,lemongrove,california,usa
48539,23.0,birmingham,alabama,usa
48595,23.0,dover,newhampshire,usa
48630,34.0,,newjersey,usa
49109,38.0,westjordan,utah,usa
49204,14.0,northlauderdale,florida,usa
49335,,upperlake,california,usa
49460,37.0,,kansas,usa
49582,29.0,lemans,paysdelaloire,france
49634,53.0,capetown,westerncape,southafrica
49954,,islandia,newyork,usa
50092,48.0,sanjose,california,usa
50165,41.0,bellevue,washington,usa
50201,33.0,egremont,cumbria,unitedkingdom
50409,21.0,wollongong,newsouthwales,australia
50521,42.0,saluda,southcarolina,usa
50605,,seattle,washington,usa
50628,30.0,sobreda,almada,portugal
50858,19.0,nacogdoches,texas,usa
51375,63.0,queenvalley,arizona,usa
51803,34.0,brantford,ontario,canada
51856,59.0,wichita,kansas,usa
51944,51.0,kennewick,washington,usa
52002,,bloomington,indiana,usa
52060,38.0,ottawa,ontario,canada
52425,,taos,newmexico,usa
52531,35.0,guildford,england,unitedkingdom
52635,23.0,portland,oregon,usa
52807,38.0,threehills,alberta,canada
52847,34.0,irvine,california,usa
52917,42.0,bellevue,washington,usa
53042,59.0,wethersfield,connecticut,usa
53140,,caldwell,idaho,usa
53174,29.0,orlando,florida,usa
53189,,shelby,alabama,usa
53281,,mississauga,ontario,canada
53418,28.0,puyallup,washington,usa
53614,30.0,barreiro,barreiro,portugal
53628,22.0,brest,bretagne,france
53688,28.0,paris,iledefrance,france
54118,47.0,birdcove,newfoundland,canada
54148,75.0,stmarys,newsouthwales,australia
54206,24.0,philadelphia,pennsylvania,usa
54453,,boise,idaho,usa
54564,34.0,cottgegrove,minnesota,usa
54648,,santaclaus,indiana,usa
54850,44.0,sydney,newsouthwales,australia
54911,17.0,gridley,california,usa
55178,25.0,moore,oklahoma,usa
55187,48.0,torrance,california,usa
55734,37.0,calgary,alberta,canada
55892,45.0,plantersville,texas,usa
55894,20.0,shropshire,england,unitedkingdom
55927,17.0,roscoe,minnesota,usa
56103,13.0,marani,queensland,australia
56271,22.0,leeds,england,unitedkingdom
56272,19.0,pickering,ontario,canada
56276,19.0,elmasnou,catalunya,spain
56360,35.0,wien,wien,austria
56391,40.0,tijeras,nm,usa
56399,63.0,,surrey,unitedkingdom
56856,23.0,escondido,california,usa
56959,52.0,monroetwp,newjersey,usa
57006,30.0,lawton,oklahoma,usa
57039,,zurich,na,switzerland
57148,24.0,stirling,scotland,unitedkingdom
57412,25.0,porto,porto,portugal
57449,29.0,rudersberg,badenwrttemberg,germany
57515,44.0,8125915vilamoura,algarve,portugal
57868,26.0,freiburg,badenwuerttemberg,germany
57954,38.0,fargo,northdakota,usa
58077,19.0,phoenix,arizona,usa
58255,14.0,palmdale,california,usa
58297,13.0,dunedin,otago,newzealand
58456,33.0,nottingham,england,unitedkingdom
58756,47.0,satellitebeach,florida,usa
58855,38.0,glenellyn,illinois,usa
59150,37.0,victoria,britishcolumbia,canada
59269,,indianapolis,indiana,usa
59559,25.0,milton,ontario,usa
59616,,portmelbourne,victoria,australia
59756,25.0,belgrade,,yugoslavia
59912,27.0,pasadena,california,usa
59994,21.0,yarmouth,novascotia,canada
60050,40.0,brooklyn,newyork,usa
60067,44.0,silverspring,maryland,usa
60277,,boston,massachusetts,usa
60319,,haddonfield,newjersey,usa
60633,45.0,austin,texas,usa
60797,24.0,aberdare,wales,unitedkingdom
60809,33.0,erstein,alsace,france
61028,50.0,charleston,southcarolina,usa
61668,41.0,dayton,maine,usa
61750,,powdersprings,georgia,usa
61798,,rockville,maryland,usa
61982,20.0,singapore,na,singapore
62410,27.0,oceanpark,maine,usa
62464,26.0,elcajon,california,usa
62670,26.0,lisboa,lisboa,portugal
62862,47.0,newmilford,connecticut,usa
62891,27.0,hinella,newjersey,usa
62954,,jacksonville,florida,usa
63074,44.0,istanbul,istanbul,turkey
63293,37.0,leesburg,virginia,usa
63506,,saskatoon,saskatchewan,canada
63665,24.0,geneva,geneva,switzerland
63714,29.0,miltonkeynes,england,unitedkingdom
63765,46.0,hertford,england,unitedkingdom
63812,23.0,pontevedra,pontevedra,spain
63953,26.0,sydney,newsouthwales,australia
63970,,springfield,missouri,usa
64373,21.0,chasseneuildupoitou,vienne,france
64436,36.0,sanramon,california,usa
64448,23.0,amsterdam,noordholland,netherlands
64629,57.0,eugene,oregon,usa
64775,45.0,vernon,britishcolumbia,canada
64819,49.0,litchfield,illinois,usa
64946,34.0,normal,illinois,usa
65145,54.0,brownsmills,newjersey,usa
65258,42.0,saginaw,michigan,usa
65323,31.0,stneots,cambridgeshire,unitedkingdom
65370,35.0,gatlinburg,tennessee,usa
65467,45.0,hendersonville,tennessee,usa
65996,39.0,oldenburg,niedersachsen,germany
66088,46.0,kansascity,missouri,usa
66096,53.0,kansascity,missouri,usa
66428,16.0,dasmarias,cavite,philippines
66443,29.0,pierrefonds,quebec,canada
66485,,berlin,berlin,germany
67089,63.0,highlandpark,illinois,usa
67193,17.0,tucson,arizona,usa
67244,19.0,waterford,michigan,usa
67371,,raumatibeach,kapiticoast,newzealand
67415,29.0,minneapolis,minnesota,usa
67515,45.0,oakland,california,usa
67598,22.0,siegburg,nordrheinwestfalen,germany
67628,23.0,figueiradafoz,coimbra,portugal
67636,,powellriver,britishcolumbia,canada
67704,,kualalumpur,kualalumpur,malaysia
67840,50.0,houston,texas,usa
67994,57.0,hobart,tasmania,australia
68014,18.0,london,england,unitedkingdom
68081,,pittsburgharea,pennsylvania,usa
68426,25.0,surrey,britishcolumbia,canada
68555,,badaxe,michigan,usa
69042,55.0,draytonvalley,alberta,canada
69089,28.0,fairlight,newsouthwales,australia
69102,22.0,loveland,colorado,usa
69405,36.0,ede,gelderland,netherlands
69493,42.0,fpo,armedforcespacificap,japan
69499,31.0,sutherland,newsouthwales,australia
69721,32.0,minneapolis,minnesota,usa
69971,43.0,pinehurst,northcarolina,usa
70052,30.0,stjohns,newfoundland,canada
70153,34.0,vermilion,alberta,canada
70222,56.0,ottawa,ontario,canada
70238,26.0,mnchen,bayern,germany
70314,23.0,victoria,britishcolumbia,canada
70415,57.0,crescentcity,florida,usa
70450,25.0,peterborough,ontario,canada
70550,37.0,perth,westernaustralia,australia
70571,56.0,rescue,california,usa
70649,31.0,casper,wyoming,usa
70731,38.0,ivanhoe,victoria,australia
71162,40.0,halifax,novascotia,canada
71234,30.0,cumberland,maryland,usa
71464,23.0,harlem,georgia,usa
71470,62.0,ottawa,ontario,canada
71662,22.0,columbia,southcarolina,usa
71711,22.0,milwaukee,wisconsin,usa
71853,23.0,somerville,massachusetts,usa
71974,30.0,valladolid,valladolid,spain
72030,38.0,taylor,texas,usa
72112,,kentville,novascotia,canada
72124,22.0,oviedo,florida,usa
72214,40.0,ottawa,ontario,canada
72282,50.0,toronto,ontario,canada
72347,32.0,uster,zh,switzerland
72424,58.0,camberwell,victoria,australia
72687,70.0,adelaide,southaustralia,australia
72992,44.0,vanves,iledefrance,france
73196,35.0,littlerock,arkansas,usa
73224,42.0,saltlakecity,utah,usa
73260,32.0,minneapolis,minnesota,usa
73394,33.0,sandiego,california,usa
73490,,tolleson,arizona,usa
73681,27.0,almada,setbal,portugal
73691,20.0,easthampton,massachusetts,usa
73782,32.0,westpalmbeach,florida,usa
73923,29.0,montrose,california,usa
73940,56.0,mystic,iowa,usa
74121,42.0,southendonsea,essex,unitedkingdom
74189,21.0,duluth,minnesota,usa
74903,25.0,chulavista,california,usa
74910,22.0,ottawa,ontario,canada
75081,29.0,,illinois,usa
75286,,rosebud,alberta,canada
75339,,hamburg,hamburg,germany
75405,49.0,edenprairie,minnesota,usa
75436,,grandrapids,michigan,usa
75491,26.0,westpoint,virginia,usa
75599,25.0,hamburg,hamburg,germany
75842,42.0,chicago,illinois,usa
76151,49.0,siouxfalls,southdakota,usa
76168,,southborough,massachusetts,usa
76223,25.0,lisboa,lisboa,portugal
76301,19.0,pasigcity,metromanila,philippines
76350,20.0,london,england,unitedkingdom
76413,29.0,kansascity,missouri,usa
76901,16.0,edmonton,alberta,canada
76968,21.0,hattingen,nordrheinwestfalen,germany
77332,58.0,greenville,southcarolina,usa
77480,51.0,gigharbor,washington,usa
77809,29.0,atlantichighlands,newjersey,usa
78553,40.0,elcajon,california,usa
78637,16.0,gainesville,florida,usa
78755,53.0,remscheid,nordrheinwestfalen,germany
78777,,seattle,washington,usa
78797,53.0,leeston,canterbury,newzealand
78844,68.0,otis,oregon,usa
78941,39.0,wien,wien,austria
79366,,anoka,minnesota,usa
79738,52.0,onalaska,wisconsin,usa
79821,39.0,inveraray,scotland,unitedkingdom
79942,26.0,mackay,queensland,australia
80075,,mnchen,bayern,germany
80266,42.0,lich,hessen,germany
80555,20.0,warminster,wiltshire,unitedkingdom
80820,,concord,california,usa
80945,46.0,freiburg,badenwuerttemberg,germany
81045,,tigard,oregon,usa
81064,44.0,colton,california,usa
81138,,charlottetown,princeedwardisland,canada
81153,27.0,london,england,unitedkingdom
81227,20.0,glasgow,scotland,unitedkingdom
81368,28.0,mesa,arizona,usa
81399,24.0,yellville,arkansas,usa
81492,28.0,sanantonio,texas,usa
81609,57.0,carrollton,kentucky,usa
81639,32.0,hughessprings,texas,usa
81759,29.0,minneapolis,minnesota,usa
81771,37.0,sacramento,california,usa
81848,35.0,springfield,missouri,usa
81854,22.0,palmbay,florida,usa
81855,42.0,horsham,westsussex,unitedkingdom
81862,29.0,barnsley,southyorkshire,unitedkingdom
81950,23.0,wien,wien,austria
82192,,sydney,newsouthwales,australia
82317,29.0,brasilia,distritofederal,brazil
82398,69.0,parkcity,kansas,usa
82426,28.0,carcavelos,lisboa,portugal
82511,,firenze,toscana,italy
82831,21.0,nashville,tennessee,usa
82877,27.0,sandiego,california,usa
83156,59.0,richmond,virginia,usa
83407,15.0,oakley,michigan,usa
83469,28.0,sterling,virginia,usa
83561,41.0,edison,newjersey,usa
83579,,adelaide,southaustralia,australia
83880,39.0,jena,thueringen,germany
84476,16.0,sturgis,michigan,usa
84682,43.0,medford,oregon,usa
84880,,stlouis,missouri,usa
85043,,charlottesville,virginia,usa
85419,57.0,crawfordsville,indiana,usa
85433,33.0,tbingen,badenwuerttemberg,germany
85667,25.0,sevenhills,newsouthwales,australia
85701,37.0,savannah,georgia,usa
85769,23.0,ovar,aveiro,portugal
85944,23.0,dunedin,otago,newzealand
85993,40.0,portland,oregon,usa
86033,26.0,sydney,newsouthwales,australia
86123,,peterborough,ontario,canada
86462,29.0,markham,ontario,canada
86548,24.0,ploiesti,prahova,romania
86809,26.0,manila,metromanila,philippines
87002,38.0,glenallen,virginia,usa
87051,31.0,coloradosprings,colorado,usa
87143,53.0,whitehall,ohio,usa
87555,31.0,lexington,kentucky,usa
87595,42.0,barcelona,espaa,spain
87649,57.0,lakesentrance,victoria,australia
87707,23.0,paris,iledefrance,france
87712,19.0,yarmouth,novascotia,canada
